Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	cont_mole_scaler	mole_proportional_rates[1]	mole_proportional_rates[2]	mole_proportional_rates[3]	mole_proportional_rates[4]	mole_proportional_rates[5]	mole_proportional_rates[6]	mole_proportional_rates[7]	mole_proportional_rates[8]	mole_proportional_rates[9]	mole_proportional_rates[10]	mole_relative_rates[1]	mole_relative_rates[2]	mole_relative_rates[3]	mole_relative_rates[4]	mole_relative_rates[5]	mole_relative_rates[6]	mole_relative_rates[7]	mole_relative_rates[8]	mole_relative_rates[9]	mole_relative_rates[10]	morph_mole_scaler	morph_site_rate_alpha	morph_site_rates[1]	morph_site_rates[2]	morph_site_rates[3]	morph_site_rates[4]	prop_rates[1]	prop_rates[2]	prop_rates[3]	prop_rates[4]	prop_rates[5]	prop_rates[6]	prop_rates[7]	prop_rates[8]	rel_rates[1]	rel_rates[2]	rel_rates[3]	rel_rates[4]	rel_rates[5]	rel_rates[6]	rel_rates[7]	rel_rates[8]	Tl
2990	-95346.11	-95329.36	-16.75839	0.483993	1.07916	0.727654	0.366143	0.770065	0.859047	0.0669621	0.639088	0.783144	1.07654	25.41555	0.274514	0.423828	0.0199474	0.0202962	0.0409385	0.0711398	0.0142064	0.0226527	0.039051	0.0734261	2.74514	4.23828	0.199474	0.202962	0.409385	0.711398	0.142064	0.226527	0.39051	0.734261	4.17975	1.228239	0.180133	0.536039	1.02949	2.25434	0.0650845	0.020899	0.339585	0.0149716	0.170499	0.0905004	0.28489	0.0135705	0.520676	0.167192	2.71668	0.119773	1.36399	0.724004	2.27912	0.108564	5.66333
2991	-95338.24	-95321.41	-16.83718	0.483993	1.10196	0.707105	0.365032	0.770065	0.859047	0.0669621	0.639088	0.783144	1.07654	25.38635	0.25536	0.434161	0.0204337	0.020791	0.0419365	0.071305	0.0145528	0.023205	0.043573	0.0746822	2.5536	4.34161	0.204337	0.20791	0.419365	0.71305	0.145528	0.23205	0.43573	0.746822	5.137299	1.228239	0.180133	0.536039	1.02949	2.25434	0.0653147	0.0209729	0.340786	0.0156844	0.166674	0.0908205	0.285898	0.0138501	0.522517	0.167783	2.72629	0.125476	1.33339	0.726564	2.28718	0.110801	5.578259
2992	-95334.55	-95318.65	-15.90207	0.483993	1.10196	0.707105	0.370488	0.770065	0.753954	0.0669621	0.639088	0.783144	1.07654	24.40863	0.255796	0.434902	0.0187632	0.0214758	0.0420082	0.0714268	0.0145776	0.0225923	0.0436474	0.0748098	2.55796	4.34902	0.187632	0.214758	0.420082	0.714268	0.145776	0.225923	0.436474	0.748098	5.341159	1.010067	0.138958	0.479757	1.00165	2.37964	0.066394	0.0213195	0.346417	0.0159436	0.169428	0.0923213	0.274097	0.0140789	0.531152	0.170556	2.77134	0.127549	1.35543	0.73857	2.19278	0.112632	5.572099
2993	-95337.94	-95322.04	-15.8956	0.491396	1.10196	0.707105	0.351616	0.770065	0.753954	0.0669621	0.639088	0.783144	1.12771	25.32387	0.257283	0.43313	0.0204786	0.0213871	0.0422523	0.0749561	0.0146623	0.0244176	0.0361886	0.0752446	2.57283	4.3313	0.204786	0.213871	0.422523	0.749561	0.146623	0.244176	0.361886	0.752446	4.587127	1.170152	0.169602	0.522534	1.02333	2.28454	0.0661992	0.0212569	0.345401	0.0181227	0.168931	0.0927582	0.273293	0.0140376	0.529594	0.170055	2.76321	0.144982	1.35145	0.742066	2.18635	0.112301	5.55136
2994	-95313.6	-95298.75	-14.84769	0.499676	0.942121	0.707105	0.351616	0.794486	0.706552	0.0965992	0.678639	0.783144	1.12771	25.05353	0.253394	0.426583	0.020169	0.0210638	0.0515767	0.073823	0.01483	0.0240485	0.0409267	0.073586	2.53394	4.26583	0.20169	0.210638	0.515767	0.73823	0.1483	0.240485	0.409267	0.73586	4.56373	0.8717125	0.110702	0.43448	0.975003	2.47981	0.0639211	0.0213589	0.347057	0.0160178	0.169741	0.093203	0.274604	0.0140978	0.511369	0.170871	2.77645	0.128142	1.35793	0.745624	2.19683	0.112782	5.486479
2995	-95323.17	-95308.67	-14.50089	0.512237	0.942121	0.70627	0.370842	0.75244	0.706552	0.0861767	0.678639	0.783144	1.12771	24.97277	0.270774	0.423171	0.0188197	0.0208954	0.046864	0.0722342	0.0142275	0.0238561	0.0361609	0.0729975	2.70774	4.23171	0.188197	0.208954	0.46864	0.722342	0.142275	0.238561	0.361609	0.729975	4.63342	0.8717125	0.110702	0.43448	0.975003	2.47981	0.0647377	0.0216317	0.351491	0.0158653	0.159491	0.0943937	0.278112	0.0142779	0.517902	0.173054	2.81192	0.126922	1.27593	0.755149	2.22489	0.114223	5.455057
2996	-95328.53	-95311.32	-17.20999	0.512237	1.0981	0.70627	0.340643	0.75244	0.706552	0.0861767	0.678639	0.783144	1.12771	26.50001	0.250162	0.436057	0.0203012	0.0215316	0.0465648	0.0744338	0.0146608	0.023807	0.0372621	0.0752203	2.50162	4.36057	0.203012	0.215316	0.465648	0.744338	0.146608	0.23807	0.372621	0.752203	5.735231	0.9285862	0.122494	0.454182	0.98708	2.43624	0.062749	0.0209672	0.372752	0.0153779	0.154592	0.0901545	0.269568	0.0138393	0.501992	0.167738	2.98202	0.123023	1.23673	0.721236	2.15655	0.110714	5.450484
2997	-95335.39	-95318.87	-16.52287	0.512237	1.0981	0.70627	0.340643	0.75244	0.821348	0.0861767	0.525812	0.791656	0.928306	25.98561	0.255922	0.432699	0.0208503	0.0215873	0.0463585	0.0738606	0.0145479	0.0236236	0.0380363	0.0725151	2.55922	4.32699	0.208503	0.215873	0.463585	0.738606	0.145479	0.236236	0.380363	0.725151	5.773384	0.7345039	0.0815683	0.379365	0.937013	2.60205	0.0626388	0.0221344	0.372098	0.0153509	0.15432	0.0899962	0.269095	0.0143664	0.501111	0.177075	2.97678	0.122807	1.23456	0.71997	2.15276	0.114931	5.45229
2998	-95340.02	-95324.11	-15.90753	0.512237	1.0981	0.70627	0.34214	0.905199	0.667621	0.0861767	0.700347	0.719651	0.928306	25.58872	0.25577	0.432442	0.0208379	0.0215744	0.046331	0.0738167	0.0151333	0.0236096	0.0380137	0.0724721	2.5577	4.32442	0.208379	0.215744	0.46331	0.738167	0.151333	0.236096	0.380137	0.724721	6.157052	0.738525	0.0824289	0.381154	0.938349	2.59807	0.0630233	0.0222703	0.374382	0.0154451	0.155268	0.0851164	0.270747	0.0137486	0.504187	0.178162	2.99505	0.123561	1.24214	0.680932	2.16597	0.109989	5.381772
2999	-95350.41	-95336.24	-14.17054	0.512237	1.05343	0.70627	0.34214	0.782191	0.667621	0.0216291	0.700347	0.719651	0.928306	25.58872	0.25637	0.433456	0.0193804	0.021625	0.0450613	0.0739899	0.0151688	0.023665	0.038642	0.0726421	2.5637	4.33456	0.193804	0.21625	0.450613	0.739899	0.151688	0.23665	0.38642	0.726421	4.68703	0.738525	0.0824289	0.381154	0.938349	2.59807	0.0630233	0.0222703	0.374382	0.0154451	0.155268	0.0851164	0.270747	0.0137486	0.504187	0.178162	2.99505	0.123561	1.24214	0.680932	2.16597	0.109989	5.378296
3000	-95345.36	-95329.32	-16.03402	0.512237	1.05343	0.70627	0.34214	0.874218	0.667621	0.0259573	0.6578	0.719651	0.928306	26.65939	0.24331	0.442609	0.0197896	0.0220817	0.0460129	0.0755523	0.0154891	0.0251538	0.0358253	0.074176	2.4331	4.42609	0.197896	0.220817	0.460129	0.755523	0.154891	0.251538	0.358253	0.74176	5.949945	0.738525	0.0824289	0.381154	0.938349	2.59807	0.0630259	0.0222304	0.374397	0.0154457	0.155274	0.0851199	0.270758	0.0137492	0.504207	0.177843	2.99518	0.123566	1.24219	0.680959	2.16606	0.109993	5.325906
3001	-95352.91	-95339.47	-13.44199	0.530776	1.05343	0.828216	0.378158	0.874218	0.667621	0.0259573	0.691575	0.719651	0.928306	25.46056	0.250578	0.429492	0.0203807	0.0227413	0.0473872	0.077809	0.0142404	0.0240846	0.0368954	0.0763916	2.50578	4.29492	0.203807	0.227413	0.473872	0.77809	0.142404	0.240846	0.368954	0.763916	4.422023	0.738525	0.0824289	0.381154	0.938349	2.59807	0.0630259	0.0222304	0.374397	0.0154457	0.155274	0.0851199	0.270758	0.0137492	0.504207	0.177843	2.99518	0.123566	1.24219	0.680959	2.16606	0.109993	5.31835
3002	-95348.51	-95331.83	-16.67983	0.484269	1.06618	0.677882	0.378158	0.874218	0.647076	0.0259573	0.691575	0.719651	0.928306	25.9636	0.276946	0.414381	0.0196637	0.0219411	0.0457199	0.0750713	0.0137394	0.0232372	0.0355972	0.0737038	2.76946	4.14381	0.196637	0.219411	0.457199	0.750713	0.137394	0.232372	0.355972	0.737038	6.332225	0.738525	0.0824289	0.381154	0.938349	2.59807	0.0626332	0.0220918	0.372064	0.0153495	0.154306	0.0908209	0.269071	0.0136635	0.501065	0.176735	2.97651	0.122796	1.23445	0.726567	2.15257	0.109308	5.421274
3003	-95328.73	-95312.37	-16.35706	0.496553	1.06618	0.786496	0.408478	0.939785	0.647076	0.0782624	0.691575	0.789503	0.928306	26.81031	0.268536	0.415362	0.0199352	0.0222441	0.0463513	0.0761081	0.0139291	0.0235581	0.0392542	0.0747217	2.68536	4.15362	0.199352	0.222441	0.463513	0.761081	0.139291	0.235581	0.392542	0.747217	6.423944	0.7735056	0.0899098	0.396244	0.949334	2.56451	0.0575103	0.0216085	0.374943	0.0150137	0.165542	0.0888339	0.263184	0.0133646	0.460082	0.172868	2.99955	0.120109	1.32434	0.710671	2.10547	0.106917	5.26126
3004	-95341.57	-95326.29	-15.28161	0.507739	1.06618	0.834874	0.408478	0.92114	0.647076	0.0782624	0.604761	0.769148	0.928306	26.81031	0.251589	0.424275	0.020363	0.0222368	0.0483882	0.0777412	0.0138012	0.0240636	0.0400965	0.077445	2.51589	4.24275	0.20363	0.222368	0.483882	0.777412	0.138012	0.240636	0.400965	0.77445	4.630586	0.7735056	0.0899098	0.396244	0.949334	2.56451	0.0577992	0.021717	0.376827	0.0150891	0.161951	0.0886796	0.264506	0.0134317	0.462394	0.173736	3.01461	0.120713	1.29561	0.709437	2.11605	0.107454	5.339676
3005	-95327.47	-95310.78	-16.68951	0.487528	1.06618	0.834874	0.408478	0.911798	0.647076	0.0782624	0.60469	0.833215	0.928306	26.81031	0.253154	0.426914	0.0204896	0.0223751	0.0459268	0.0782247	0.0138871	0.0239035	0.0403459	0.0747798	2.53154	4.26914	0.204896	0.223751	0.459268	0.782247	0.138871	0.239035	0.403459	0.747798	6.495748	0.7969246	0.0949042	0.405893	0.956099	2.5431	0.0577992	0.021717	0.376827	0.0150891	0.161951	0.0886796	0.264506	0.0134317	0.462394	0.173736	3.01461	0.120713	1.29561	0.709437	2.11605	0.107454	5.290505
3006	-95325.67	-95309.59	-16.07821	0.519586	1.06618	0.834874	0.382993	0.855648	0.647076	0.0782624	0.762348	0.931784	0.928306	26.81031	0.255955	0.424773	0.0209432	0.0222629	0.0456965	0.0778325	0.0138174	0.0241709	0.0401436	0.0744048	2.55955	4.24773	0.209432	0.222629	0.456965	0.778325	0.138174	0.241709	0.401436	0.744048	5.929775	0.7969246	0.0949042	0.405893	0.956099	2.5431	0.0578227	0.0217259	0.37698	0.0150952	0.162017	0.0887156	0.264613	0.0130307	0.462581	0.173807	3.01584	0.120762	1.29613	0.709725	2.11691	0.104246	5.265307
3007	-95333.47	-95319.53	-13.94015	0.519586	1.06618	0.834874	0.382993	0.855648	0.647076	0.0782624	0.671615	0.940579	0.943928	26.14821	0.261191	0.426407	0.0191222	0.0220868	0.0458723	0.0781319	0.0138706	0.0242639	0.040298	0.0687564	2.61191	4.26407	0.191222	0.220868	0.458723	0.781319	0.138706	0.242639	0.40298	0.687564	5.734469	0.8102962	0.0977477	0.411247	0.959767	2.53124	0.0578227	0.0217259	0.37698	0.0150952	0.162017	0.0887156	0.264613	0.0130307	0.462581	0.173807	3.01584	0.120762	1.29613	0.709725	2.11691	0.104246	5.143874
3008	-95358.97	-95345.03	-13.93921	0.468836	1.06618	0.834874	0.382993	0.855648	0.647076	0.0782624	0.689134	0.940579	0.973597	27.30185	0.268205	0.410884	0.0196357	0.02268	0.0471042	0.0803497	0.0142431	0.0249155	0.0413802	0.0706029	2.68205	4.10884	0.196357	0.2268	0.471042	0.803497	0.142431	0.249155	0.413802	0.706029	3.935014	0.7676691	0.0886629	0.393784	0.947577	2.56998	0.0609154	0.0216546	0.375743	0.0150457	0.161485	0.0884244	0.263745	0.0129879	0.487323	0.173236	3.00594	0.120365	1.29188	0.707395	2.10996	0.103903	5.208717
3009	-95356.6	-95341.25	-15.34929	0.544298	1.06618	0.834874	0.378545	0.746316	0.813808	0.0782624	0.689134	0.804265	0.973597	25.58326	0.276134	0.401541	0.0202179	0.0233504	0.0473343	0.0827249	0.0146641	0.0208731	0.0400641	0.0730957	2.76134	4.01541	0.202179	0.233504	0.473343	0.827249	0.146641	0.208731	0.400641	0.730957	4.856249	0.7676691	0.0886629	0.393784	0.947577	2.56998	0.0623504	0.0216215	0.375168	0.0150227	0.161238	0.0882893	0.263342	0.0129681	0.498803	0.172972	3.00135	0.120181	1.2899	0.706314	2.10673	0.103745	5.430251
3010	-95362.8	-95344.35	-18.44884	0.527711	1.10605	0.788008	0.378545	0.746316	0.592968	0.0782624	0.629025	0.857626	1.10787	26.64241	0.275303	0.400333	0.0201571	0.0232802	0.0471919	0.0824761	0.01462	0.0208103	0.0429521	0.0728758	2.75303	4.00333	0.201571	0.232802	0.471919	0.824761	0.1462	0.208103	0.429521	0.728758	6.375545	0.6885203	0.0717381	0.358063	0.920539	2.64966	0.0623504	0.0216215	0.375168	0.0150227	0.161238	0.0882893	0.263342	0.0129681	0.498803	0.172972	3.00135	0.120181	1.2899	0.706314	2.10673	0.103745	5.494052
3011	-95360.09	-95341.64	-18.45005	0.527711	1.26702	0.788008	0.378545	0.746316	0.592968	0.0782624	0.629025	0.857626	1.10787	26.52736	0.288211	0.39501	0.0209478	0.0241934	0.0490431	0.0663244	0.0144009	0.0254629	0.0406718	0.0757346	2.88211	3.9501	0.209478	0.241934	0.490431	0.663244	0.144009	0.254629	0.406718	0.757346	6.375545	0.6885203	0.0717381	0.358063	0.920539	2.64966	0.0610735	0.0218713	0.387271	0.014715	0.157936	0.0864813	0.257949	0.0127025	0.488588	0.17497	3.09817	0.11772	1.26349	0.69185	2.06359	0.10162	5.48958
3012	-95355.27	-95334.12	-21.14793	0.527711	1.21095	0.711128	0.378545	0.840954	0.592968	0.125646	0.620454	0.942206	1.10787	27.11068	0.285916	0.404564	0.020781	0.021368	0.0426481	0.0673181	0.0161201	0.0245902	0.0415626	0.0751315	2.85916	4.04564	0.20781	0.21368	0.426481	0.673181	0.161201	0.245902	0.415626	0.751315	6.887581	0.6885203	0.0717381	0.358063	0.920539	2.64966	0.06013	0.0218933	0.38766	0.0147298	0.158095	0.0865682	0.258208	0.0127153	0.48104	0.175146	3.10128	0.117839	1.26476	0.692545	2.06567	0.101722	5.641324
3013	-95363.49	-95343	-20.49228	0.527711	1.21095	0.711128	0.35878	0.792912	0.582468	0.125646	0.620454	1.05133	1.10787	27.11068	0.287377	0.406631	0.0219755	0.0214772	0.042866	0.0621046	0.0155621	0.0247159	0.041775	0.0755154	2.87377	4.06631	0.219755	0.214772	0.42866	0.621046	0.155621	0.247159	0.41775	0.755154	5.270348	0.8199932	0.0998054	0.415061	0.962344	2.52279	0.0601006	0.0223726	0.38747	0.0147226	0.158017	0.0865258	0.258082	0.012709	0.480805	0.178981	3.09976	0.117781	1.26414	0.692206	2.06465	0.101672	5.734401
3014	-95362.43	-95341.76	-20.67165	0.527711	1.16887	0.75252	0.401208	0.792912	0.582468	0.125646	0.620454	0.812463	1.10787	27.11068	0.287145	0.407944	0.0220465	0.0215465	0.0430044	0.0639788	0.0156124	0.0228769	0.0400871	0.0757592	2.87145	4.07944	0.220465	0.215465	0.430044	0.639788	0.156124	0.228769	0.400871	0.757592	5.270348	0.8199932	0.0998054	0.415061	0.962344	2.52279	0.0601564	0.0217738	0.38783	0.0147363	0.158164	0.0866062	0.258322	0.0124112	0.481251	0.174191	3.10264	0.11789	1.26531	0.692849	2.06657	0.0992897	5.772051
3015	-95344.6	-95321.74	-22.86262	0.535266	1.16887	0.75252	0.401208	0.740069	0.722599	0.125646	0.620454	0.812463	1.10787	26.61208	0.272038	0.414755	0.0224146	0.0219063	0.0467141	0.0650471	0.0186175	0.0232589	0.038225	0.0770241	2.72038	4.14755	0.224146	0.219063	0.467141	0.650471	0.186175	0.232589	0.38225	0.770241	5.615935	0.7647123	0.088031	0.392529	0.946676	2.57276	0.0601564	0.0217738	0.38783	0.0147363	0.158164	0.0866062	0.258322	0.0124112	0.481251	0.174191	3.10264	0.11789	1.26531	0.692849	2.06657	0.0992897	5.996964
3016	-95350.15	-95324.15	-25.9995	0.480128	1.16887	0.75252	0.361278	0.740069	0.805945	0.125646	0.620454	0.812463	1.10787	28.31644	0.27342	0.412375	0.0222859	0.0224816	0.0464461	0.0659016	0.0185107	0.0239912	0.0380057	0.0765821	2.7342	4.12375	0.222859	0.224816	0.464461	0.659016	0.185107	0.239912	0.380057	0.765821	6.777073	0.7647123	0.088031	0.392529	0.946676	2.57276	0.0541348	0.0216303	0.388525	0.0146392	0.157122	0.0950005	0.256619	0.0123294	0.433078	0.173042	3.1082	0.117113	1.25697	0.760004	2.05295	0.0986353	6.025275
3017	-95340.55	-95315.5	-25.05283	0.494577	1.07166	0.75252	0.382756	0.678507	0.717675	0.125646	0.643542	0.812463	1.08804	27.81726	0.271524	0.409516	0.0221314	0.0224354	0.0491304	0.0690501	0.0185937	0.0238249	0.0377422	0.0760512	2.71524	4.09516	0.221314	0.224354	0.491304	0.690501	0.185937	0.238249	0.377422	0.760512	6.914551	0.6278351	0.0588951	0.327395	0.894881	2.71883	0.0538637	0.021522	0.38658	0.0145659	0.161342	0.0945249	0.255334	0.0122677	0.43091	0.172176	3.09264	0.116527	1.29074	0.756199	2.04267	0.0981414	5.987563
3018	-95329.55	-95308.67	-20.87608	0.519768	0.992034	0.685794	0.380202	0.717634	0.696323	0.125646	0.643542	0.812463	1.08804	26.98079	0.272947	0.407009	0.0210343	0.022553	0.0493878	0.067394	0.019017	0.0227586	0.0414499	0.0764497	2.72947	4.07009	0.210343	0.22553	0.493878	0.67394	0.19017	0.227586	0.414499	0.764497	6.064532	0.6278351	0.0588951	0.327395	0.894881	2.71883	0.0531161	0.0212233	0.381214	0.0143637	0.172983	0.0932128	0.25179	0.0120974	0.424929	0.169786	3.04971	0.114909	1.38386	0.745703	2.01432	0.0967792	5.749131
3019	-95323.31	-95304.34	-18.96568	0.512271	0.983488	0.632953	0.380202	0.741769	0.694875	0.125646	0.629333	0.812463	0.91416	24.95555	0.275846	0.411331	0.0214173	0.0211713	0.048129	0.0681098	0.018692	0.0237082	0.039208	0.0723871	2.75846	4.11331	0.214173	0.211713	0.48129	0.681098	0.18692	0.237082	0.39208	0.723871	6.283687	0.6278351	0.0588951	0.327395	0.894881	2.71883	0.0577462	0.0230733	0.344038	0.0156158	0.188062	0.0984376	0.259876	0.0131519	0.46197	0.184586	2.7523	0.124926	1.50449	0.787501	2.07901	0.105215	5.762128
3020	-95334.46	-95312.76	-21.69385	0.510028	0.983488	0.632953	0.380202	0.716165	0.694875	0.125646	0.553385	0.851432	0.91416	26.76362	0.276097	0.411706	0.0214368	0.0221104	0.0467014	0.0681719	0.0174298	0.0237298	0.0401636	0.0724531	2.76097	4.11706	0.214368	0.221104	0.467014	0.681719	0.174298	0.237298	0.401636	0.724531	7.278991	0.6278351	0.0588951	0.327395	0.894881	2.71883	0.0577841	0.0230884	0.344263	0.0147452	0.188185	0.0987278	0.260046	0.0131606	0.462272	0.184707	2.7541	0.117961	1.50548	0.789822	2.08037	0.105284	5.761092
3021	-95341.5	-95322.38	-19.12653	0.510028	0.983488	0.632953	0.380202	0.680567	0.639724	0.125646	0.553385	0.851432	0.91416	26.93829	0.276679	0.412573	0.0214819	0.0221569	0.0467997	0.0658439	0.0178325	0.0237798	0.0402481	0.0726056	2.76679	4.12573	0.214819	0.221569	0.467997	0.658439	0.178325	0.237798	0.402481	0.726056	4.65393	0.8954687	0.115654	0.442909	0.980263	2.46117	0.0545259	0.0239763	0.350848	0.0150272	0.176574	0.100616	0.26502	0.0134123	0.436207	0.19181	2.80678	0.120218	1.41259	0.80493	2.12016	0.107298	5.758472
3022	-95331.14	-95313.6	-17.53489	0.510028	0.983488	0.632953	0.380202	0.674296	0.886226	0.125646	0.553385	0.828181	0.91416	25.81595	0.272547	0.406411	0.0211611	0.021826	0.0502565	0.0755527	0.0175662	0.0234247	0.0397338	0.0715213	2.72547	4.06411	0.211611	0.21826	0.502565	0.755527	0.175662	0.234247	0.397338	0.715213	5.573553	0.9328148	0.123361	0.455582	0.98791	2.43315	0.0552225	0.0242826	0.35533	0.0152192	0.17883	0.0891266	0.268406	0.0135836	0.44178	0.194261	2.84264	0.121754	1.43064	0.713012	2.14725	0.108669	5.597882
3023	-95340.99	-95322.27	-18.71998	0.511157	1.0792	0.689759	0.366967	0.674296	0.886226	0.125646	0.553385	0.880089	0.91416	26.1187	0.27299	0.407073	0.0211956	0.0218616	0.0503383	0.0756757	0.0171795	0.0222498	0.0397985	0.0716377	2.7299	4.07073	0.211956	0.218616	0.503383	0.756757	0.171795	0.222498	0.397985	0.716377	5.249266	0.6431495	0.0621123	0.335425	0.901831	2.70063	0.0552225	0.0242826	0.35533	0.0152192	0.17883	0.0891266	0.268406	0.0135836	0.44178	0.194261	2.84264	0.121754	1.43064	0.713012	2.14725	0.108669	5.699313
3024	-95342.16	-95322.32	-19.83752	0.511157	1.0306	0.689759	0.398315	0.674296	0.886226	0.125646	0.506445	0.880089	0.91416	26.44455	0.271615	0.405022	0.0203324	0.0229607	0.0499308	0.0752944	0.0166928	0.0235179	0.0433574	0.0712768	2.71615	4.05022	0.203324	0.229607	0.499308	0.752944	0.166928	0.235179	0.433574	0.712768	6.56653	0.625082	0.058319	0.32593	0.893595	2.72216	0.0551162	0.0242359	0.354646	0.0151899	0.178486	0.0889551	0.267889	0.0154817	0.44093	0.193887	2.83717	0.121519	1.42788	0.71164	2.14312	0.123854	5.653175
3025	-95332.39	-95313.68	-18.71329	0.484992	0.931545	0.689759	0.398315	0.694833	0.807129	0.125646	0.641776	0.880089	1.09156	26.44455	0.266221	0.411389	0.0206521	0.0220337	0.0507158	0.0727234	0.0169552	0.0238876	0.0403582	0.075064	2.66221	4.11389	0.206521	0.220337	0.507158	0.727234	0.169552	0.238876	0.403582	0.75064	5.730822	0.797613	0.0950507	0.406171	0.956291	2.54249	0.0548306	0.0241103	0.352808	0.0151112	0.177561	0.0936764	0.266501	0.0154015	0.438645	0.192882	2.82247	0.12089	1.42048	0.749411	2.13201	0.123212	5.611428
3026	-95325.08	-95305.16	-19.91684	0.500856	0.931545	0.689759	0.398315	0.697136	0.807129	0.125646	0.641776	0.880089	1.09156	26.5334	0.266706	0.412139	0.0197596	0.0220739	0.0508082	0.0728559	0.0169861	0.0239312	0.0395401	0.0752007	2.66706	4.12139	0.197596	0.220739	0.508082	0.728559	0.169861	0.239312	0.395401	0.752007	6.22969	0.6764747	0.069172	0.352216	0.915829	2.66278	0.0548306	0.0241103	0.352808	0.0151112	0.177561	0.0936764	0.266501	0.0154015	0.438645	0.192882	2.82247	0.12089	1.42048	0.749411	2.13201	0.123212	5.671195
3027	-95326.46	-95306.09	-20.37402	0.500856	0.931545	0.689759	0.397992	0.697136	0.815752	0.05499	0.679849	0.880089	1.09156	27.32975	0.267245	0.412973	0.0197996	0.0221185	0.050911	0.0730033	0.0149971	0.0239796	0.0396201	0.0753529	2.67245	4.12973	0.197996	0.221185	0.50911	0.730033	0.149971	0.239796	0.396201	0.753529	5.765296	0.6764747	0.069172	0.352216	0.915829	2.66278	0.0543841	0.0239139	0.349935	0.0149881	0.184258	0.0929136	0.264331	0.0152761	0.435073	0.191311	2.79948	0.119905	1.47406	0.743309	2.11465	0.122209	5.686145
3028	-95343.62	-95321.81	-21.81081	0.516678	0.931545	0.638446	0.358121	0.729087	0.815752	0.0399527	0.679849	0.880089	1.09156	27.13543	0.268022	0.414173	0.0198571	0.0221828	0.0510589	0.0732154	0.0150406	0.0240492	0.0397352	0.0726665	2.68022	4.14173	0.198571	0.221828	0.510589	0.732154	0.150406	0.240492	0.397352	0.726665	7.277152	0.6764747	0.069172	0.352216	0.915829	2.66278	0.0656433	0.0239293	0.350161	0.0149978	0.172508	0.0929735	0.264501	0.0152859	0.525146	0.191435	2.80129	0.119982	1.38006	0.743788	2.11601	0.122288	5.703915
3029	-95321.92	-95301.74	-20.18515	0.505278	0.931545	0.656441	0.358121	0.746911	0.808667	0.0399527	0.67418	0.697114	1.09156	26.6511	0.268128	0.414337	0.019865	0.0221794	0.0510792	0.0732444	0.0142364	0.0239862	0.0402493	0.0726953	2.68128	4.14337	0.19865	0.221794	0.510792	0.732444	0.142364	0.239862	0.402493	0.726953	6.54056	0.6764747	0.069172	0.352216	0.915829	2.66278	0.0656433	0.0239293	0.350161	0.0149978	0.172508	0.0929735	0.264501	0.0152859	0.525146	0.191435	2.80129	0.119982	1.38006	0.743788	2.11601	0.122288	5.680573
3030	-95326.32	-95307.88	-18.43344	0.565097	0.880944	0.636382	0.358121	0.746911	0.669136	0.0399527	0.678518	0.664753	0.867455	26.66316	0.268815	0.41327	0.0202352	0.0222362	0.05121	0.07348	0.0134725	0.0240476	0.0403524	0.0728814	2.68815	4.1327	0.202352	0.222362	0.5121	0.7348	0.134725	0.240476	0.403524	0.728814	5.607782	0.6764747	0.069172	0.352216	0.915829	2.66278	0.0585489	0.0242605	0.355006	0.0152053	0.174895	0.0884257	0.268161	0.0154975	0.468392	0.194084	2.84005	0.121643	1.39916	0.707406	2.14529	0.12398	5.637723
3031	-95325.83	-95308.17	-17.66012	0.565097	0.880944	0.696678	0.359668	0.718075	0.669136	0.0906305	0.678518	0.664753	0.867455	26.88043	0.268628	0.412983	0.0209154	0.0222208	0.0511744	0.073429	0.0134631	0.0240309	0.0403244	0.0728308	2.68628	4.12983	0.209154	0.222208	0.511744	0.73429	0.134631	0.240309	0.403244	0.728308	6.050556	0.6764747	0.069172	0.352216	0.915829	2.66278	0.0578181	0.0242861	0.355382	0.0152214	0.17508	0.0885192	0.268445	0.015249	0.462545	0.194289	2.84305	0.121771	1.40064	0.708154	2.14756	0.121992	5.486019
