Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	cont_mole_scaler	mole_proportional_rates[1]	mole_proportional_rates[2]	mole_proportional_rates[3]	mole_proportional_rates[4]	mole_proportional_rates[5]	mole_proportional_rates[6]	mole_proportional_rates[7]	mole_proportional_rates[8]	mole_proportional_rates[9]	mole_proportional_rates[10]	mole_relative_rates[1]	mole_relative_rates[2]	mole_relative_rates[3]	mole_relative_rates[4]	mole_relative_rates[5]	mole_relative_rates[6]	mole_relative_rates[7]	mole_relative_rates[8]	mole_relative_rates[9]	mole_relative_rates[10]	morph_mole_scaler	morph_site_rate_alpha	morph_site_rates[1]	morph_site_rates[2]	morph_site_rates[3]	morph_site_rates[4]	prop_rates[1]	prop_rates[2]	prop_rates[3]	prop_rates[4]	prop_rates[5]	prop_rates[6]	prop_rates[7]	prop_rates[8]	rel_rates[1]	rel_rates[2]	rel_rates[3]	rel_rates[4]	rel_rates[5]	rel_rates[6]	rel_rates[7]	rel_rates[8]	Tl
1738	-95371.99	-95351.4	-20.59296	0.487408	1.02469	0.558481	0.420684	0.722403	0.766201	0.117321	0.559185	0.691365	1.01613	24.82593	0.239245	0.456046	0.019715	0.0212134	0.0449147	0.0736406	0.0151383	0.021604	0.0377137	0.0707688	2.39245	4.56046	0.19715	0.212134	0.449147	0.736406	0.151383	0.21604	0.377137	0.707688	5.495458	0.7721295	0.0896159	0.395666	0.948923	2.5658	0.0647545	0.0245027	0.318287	0.0149805	0.172498	0.0990588	0.292181	0.0137382	0.518036	0.196022	2.54629	0.119844	1.37998	0.792471	2.33744	0.109906	6.022972
1739	-95355.86	-95338.03	-17.83536	0.487408	0.95779	0.558481	0.376057	0.722403	0.844491	0.112208	0.559185	0.691365	1.01613	24.82593	0.24683	0.453864	0.0196206	0.0211119	0.0450797	0.0689631	0.0150658	0.0215006	0.0375333	0.0704302	2.4683	4.53864	0.196206	0.211119	0.450797	0.689631	0.150658	0.215006	0.375333	0.704302	5.120979	0.7721295	0.0896159	0.395666	0.948923	2.5658	0.0690469	0.0244751	0.317928	0.0149636	0.168829	0.0989471	0.291851	0.0139599	0.552375	0.195801	2.54342	0.119709	1.35063	0.791577	2.33481	0.111679	5.788495
1740	-95347.56	-95327.89	-19.66881	0.496726	1.11468	0.558481	0.376057	0.722403	0.847028	0.109635	0.559185	0.691365	0.941306	25.22796	0.245798	0.451966	0.0195386	0.0210236	0.0448911	0.0686747	0.0150028	0.0214107	0.0407613	0.0709328	2.45798	4.51966	0.195386	0.210236	0.448911	0.686747	0.150028	0.214107	0.407613	0.709328	5.290095	0.7721295	0.0896159	0.395666	0.948923	2.5658	0.066719	0.0236499	0.319196	0.0144591	0.163137	0.0956111	0.30374	0.0134892	0.533752	0.189199	2.55356	0.115673	1.30509	0.764889	2.42992	0.107914	5.905589
1741	-95358.34	-95338.45	-19.88842	0.496726	1.13651	0.558481	0.376057	0.766378	0.847028	0.110903	0.559185	0.691365	0.941306	25.22796	0.246647	0.453527	0.0196061	0.0210962	0.0419904	0.0689118	0.014657	0.0214846	0.0409021	0.0711777	2.46647	4.53527	0.196061	0.210962	0.419904	0.689118	0.14657	0.214846	0.409021	0.711777	5.290095	0.7721295	0.0896159	0.395666	0.948923	2.5658	0.0666023	0.0236085	0.318637	0.0144338	0.162851	0.0971936	0.303208	0.0134656	0.532818	0.188868	2.5491	0.11547	1.30281	0.777549	2.42566	0.107725	5.920843
1742	-95362.65	-95341.79	-20.8608	0.496726	1.06607	0.669818	0.376057	0.766378	0.920359	0.110903	0.559185	0.691365	0.941306	25.35316	0.24158	0.459643	0.0198705	0.0213807	0.041529	0.0698412	0.0148547	0.0219909	0.0371721	0.0721377	2.4158	4.59643	0.198705	0.213807	0.41529	0.698412	0.148547	0.219909	0.371721	0.721377	5.400166	0.8349964	0.102981	0.420851	0.966199	2.50997	0.0668756	0.0237054	0.319945	0.014493	0.163519	0.0934889	0.304452	0.0135209	0.535004	0.189643	2.55956	0.115944	1.30815	0.747911	2.43562	0.108167	5.983131
1743	-95365.77	-95344.27	-21.50208	0.496726	1.06607	0.669818	0.376057	0.766378	0.920359	0.0986943	0.559185	0.929871	0.941306	25.54766	0.240793	0.457227	0.0198057	0.0206657	0.0449469	0.0696137	0.0142809	0.0237418	0.0370234	0.0719027	2.40793	4.57227	0.198057	0.206657	0.449469	0.696137	0.142809	0.237418	0.370234	0.719027	6.168202	0.8518047	0.106525	0.427184	0.970337	2.49595	0.066941	0.0237286	0.320258	0.0145072	0.163679	0.0926023	0.30475	0.0135341	0.535528	0.189829	2.56206	0.116057	1.30943	0.740818	2.438	0.108273	5.928377
1744	-95354.29	-95335.4	-18.88473	0.496726	1.06607	0.710727	0.376057	0.758351	0.920359	0.0986943	0.559185	0.778302	0.980246	25.76612	0.241891	0.459313	0.0198961	0.0195129	0.045152	0.0663791	0.014346	0.0238501	0.0371923	0.0724672	2.41891	4.59313	0.198961	0.195129	0.45152	0.663791	0.14346	0.238501	0.371923	0.724672	5.030877	0.8518047	0.106525	0.427184	0.970337	2.49595	0.0647168	0.0229402	0.342777	0.0140252	0.158241	0.0895255	0.294625	0.0131502	0.517734	0.183521	2.74221	0.112201	1.26593	0.716204	2.357	0.105201	5.766502
1745	-95360.77	-95341.14	-19.62824	0.496726	1.03773	0.654141	0.376057	0.68656	0.920359	0.0986943	0.559185	0.778302	0.9328	26.3338	0.262232	0.443522	0.0192121	0.018842	0.0457777	0.0640971	0.0159482	0.0230302	0.037362	0.0699759	2.62232	4.43522	0.192121	0.18842	0.457777	0.640971	0.159482	0.230302	0.37362	0.699759	5.315575	0.8518047	0.106525	0.427184	0.970337	2.49595	0.0674564	0.0228443	0.341344	0.0146334	0.157579	0.0891513	0.293393	0.0135984	0.539651	0.182754	2.73075	0.117067	1.26064	0.71321	2.34714	0.108787	5.776032
1746	-95363.64	-95341.5	-22.14395	0.547317	1.03773	0.654141	0.376057	0.683065	0.781869	0.0986943	0.559185	0.778302	0.9328	26.26708	0.266847	0.441725	0.0191343	0.0187657	0.0446204	0.0638373	0.0152304	0.0229369	0.0372106	0.0696924	2.66847	4.41725	0.191343	0.187657	0.446204	0.638373	0.152304	0.229369	0.372106	0.696924	5.23671	0.8518047	0.106525	0.427184	0.970337	2.49595	0.0674722	0.0228496	0.341424	0.0146368	0.157616	0.0891722	0.293462	0.0133673	0.539778	0.182797	2.73139	0.117094	1.26093	0.713377	2.34769	0.106938	6.051301
1747	-95349.96	-95331.16	-18.79949	0.519982	1.03773	0.654141	0.395596	0.683065	0.781869	0.0986943	0.559185	0.778302	0.9328	25.45628	0.26682	0.44168	0.0199342	0.0193673	0.0446159	0.0638309	0.0152288	0.0216304	0.0372069	0.0696853	2.6682	4.4168	0.199342	0.193673	0.446159	0.638309	0.152288	0.216304	0.372069	0.696853	5.23671	0.8518047	0.106525	0.427184	0.970337	2.49595	0.0674722	0.0228496	0.341424	0.0146368	0.157616	0.0891722	0.293462	0.0133673	0.539778	0.182797	2.73139	0.117094	1.26093	0.713377	2.34769	0.106938	5.798715
1748	-95346.28	-95328.04	-18.23562	0.534043	1.03773	0.654141	0.395596	0.683065	0.781869	0.080106	0.664685	0.778302	0.984296	25.10266	0.262884	0.436933	0.0196402	0.018952	0.0498517	0.0701091	0.0150041	0.0213113	0.0366579	0.0686572	2.62884	4.36933	0.196402	0.18952	0.498517	0.701091	0.150041	0.213113	0.366579	0.686572	4.949865	0.6682646	0.0674267	0.348164	0.912516	2.67189	0.0664584	0.0225063	0.35132	0.0144169	0.155248	0.0878323	0.289052	0.0131664	0.531667	0.18005	2.81056	0.115335	1.24198	0.702658	2.31242	0.105332	5.791126
1749	-95349.2	-95330.33	-18.87021	0.534043	1.03773	0.654141	0.395596	0.683065	0.781869	0.0907439	0.664685	0.778302	0.984296	25.07695	0.260829	0.438761	0.0186258	0.0222358	0.0494622	0.0695613	0.0148869	0.0211448	0.0363715	0.0681208	2.60829	4.38761	0.186258	0.222358	0.494622	0.695613	0.148869	0.211448	0.363715	0.681208	5.017459	0.6682646	0.0674267	0.348164	0.912516	2.67189	0.0663805	0.0224799	0.350908	0.0144	0.155066	0.0889003	0.288714	0.013151	0.531044	0.17984	2.80727	0.1152	1.24053	0.711203	2.30971	0.105208	5.849334
1750	-95354.78	-95336.26	-18.51886	0.534043	1.03773	0.628175	0.395596	0.736831	0.781869	0.0756014	0.664685	0.778302	0.984296	24.83945	0.260108	0.437548	0.0203666	0.0218066	0.0483462	0.069369	0.0148457	0.0207277	0.0362709	0.0706109	2.60108	4.37548	0.203666	0.218066	0.483462	0.69369	0.148457	0.207277	0.362709	0.706109	6.275608	0.6857041	0.0711376	0.356706	0.919453	2.6527	0.0687351	0.0232773	0.327885	0.0149107	0.160566	0.0920536	0.298954	0.0136175	0.54988	0.186218	2.62308	0.119286	1.28453	0.736429	2.39163	0.10894	5.710869
1751	-95357.35	-95336.7	-20.64704	0.534043	0.951869	0.628175	0.440367	0.736831	0.781869	0.0756014	0.664685	0.778302	1.01491	25.97751	0.258362	0.434611	0.0202299	0.0216602	0.0514262	0.0689033	0.01499	0.0231131	0.0365681	0.0701368	2.58362	4.34611	0.202299	0.216602	0.514262	0.689033	0.1499	0.231131	0.365681	0.701368	6.275608	0.5662126	0.0462229	0.292961	0.863051	2.79776	0.0657491	0.0233519	0.328936	0.0149586	0.161081	0.0923488	0.299913	0.0136612	0.525993	0.186816	2.63149	0.119668	1.28865	0.73879	2.3993	0.109289	5.810927
1752	-95347.74	-95326.88	-20.86642	0.533678	0.951869	0.628175	0.440367	0.827937	0.781869	0.0756014	0.619677	0.783528	1.01491	25.48996	0.257105	0.432496	0.0201315	0.0216706	0.0516395	0.068568	0.014917	0.0230007	0.040677	0.0697955	2.57105	4.32496	0.201315	0.216706	0.516395	0.68568	0.14917	0.230007	0.40677	0.697955	6.736092	0.5662126	0.0462229	0.292961	0.863051	2.79776	0.0657947	0.0233681	0.329165	0.0149689	0.161193	0.0924129	0.300121	0.0129767	0.526358	0.186945	2.63332	0.119751	1.28954	0.739303	2.40097	0.103814	5.830475
1753	-95339.3	-95316.84	-22.45609	0.500639	0.951869	0.608152	0.440367	0.827937	0.781869	0.081591	0.619677	0.783528	0.915654	25.48996	0.260079	0.426666	0.0197795	0.0213785	0.0509435	0.0747637	0.014716	0.0226906	0.0401287	0.0688547	2.60079	4.26666	0.197795	0.213785	0.509435	0.747637	0.14716	0.226906	0.401287	0.688547	7.52029	0.6844189	0.0708637	0.356085	0.918955	2.6541	0.0657947	0.0233681	0.329165	0.0149689	0.161193	0.0924129	0.300121	0.0129767	0.526358	0.186945	2.63332	0.119751	1.28954	0.739303	2.40097	0.103814	5.925656
1754	-95340.8	-95320.86	-19.94228	0.485104	0.951869	0.608152	0.440367	0.746507	0.781869	0.081591	0.633889	0.894092	0.919015	25.05694	0.259392	0.432383	0.0197272	0.021322	0.0464832	0.074566	0.0146771	0.0226306	0.0401461	0.0686727	2.59392	4.32383	0.197272	0.21322	0.464832	0.74566	0.146771	0.226306	0.401461	0.686727	5.130687	0.6844189	0.0708637	0.356085	0.918955	2.6541	0.0664039	0.0235845	0.332212	0.0151075	0.153427	0.0932685	0.3029	0.0130969	0.531231	0.188676	2.6577	0.12086	1.22741	0.746148	2.4232	0.104775	5.953421
1755	-95352.79	-95333.54	-19.25462	0.485104	0.951869	0.608152	0.359926	0.815901	0.781869	0.081591	0.633889	0.894092	0.919015	25.05694	0.260254	0.436607	0.0199199	0.0208038	0.0469373	0.0717801	0.0148204	0.0228517	0.0405383	0.065487	2.60254	4.36607	0.199199	0.208038	0.469373	0.717801	0.148204	0.228517	0.405383	0.65487	5.945024	0.7773951	0.0907403	0.397871	0.950489	2.5609	0.0682446	0.0242383	0.341421	0.0155263	0.15768	0.0958539	0.283576	0.0134599	0.545957	0.193906	2.73137	0.12421	1.26144	0.766831	2.26861	0.107679	5.804325
1756	-95352.37	-95333.3	-19.07755	0.528457	0.951869	0.608152	0.375943	0.815901	0.781869	0.122459	0.633889	0.750079	0.923343	25.05694	0.257516	0.441577	0.0201466	0.0210406	0.0474716	0.0669359	0.013714	0.0237784	0.0415867	0.0662325	2.57516	4.41577	0.201466	0.210406	0.474716	0.669359	0.13714	0.237784	0.415867	0.662325	5.36855	0.7773951	0.0907403	0.397871	0.950489	2.5609	0.0682446	0.0242383	0.341421	0.0155263	0.15768	0.0958539	0.283576	0.0134599	0.545957	0.193906	2.73137	0.12421	1.26144	0.766831	2.26861	0.107679	5.84821
1757	-95349.66	-95329.87	-19.78459	0.528457	0.951869	0.76635	0.375943	0.815901	0.781869	0.122459	0.633889	0.750079	0.923343	24.94984	0.257099	0.440862	0.020114	0.0210065	0.0473947	0.0656539	0.0164861	0.0237399	0.0415193	0.0661252	2.57099	4.40862	0.20114	0.210065	0.473947	0.656539	0.164861	0.237399	0.415193	0.661252	7.00977	0.61172	0.055534	0.318724	0.887182	2.73856	0.0683021	0.0242587	0.341709	0.0155394	0.157813	0.0959346	0.283815	0.012629	0.546417	0.194069	2.73367	0.124315	1.2625	0.767477	2.27052	0.101032	5.749683
1758	-95350.84	-95331.96	-18.87597	0.534547	1.12864	0.76635	0.375943	0.72875	0.781869	0.127192	0.633889	0.750079	0.923343	24.94984	0.251174	0.444602	0.0207371	0.0211847	0.0477968	0.0662109	0.0157962	0.0239413	0.0418715	0.0666862	2.51174	4.44602	0.207371	0.211847	0.477968	0.662109	0.157962	0.239413	0.418715	0.666862	6.205912	0.6416277	0.0617917	0.334636	0.901156	2.70242	0.0621481	0.0247548	0.348697	0.0158572	0.16104	0.0849966	0.289619	0.0128872	0.497185	0.198038	2.78958	0.126857	1.28832	0.679973	2.31695	0.103098	5.729161
1759	-95346.28	-95328.14	-18.14008	0.540574	1.17569	0.733276	0.375943	0.72875	0.763901	0.127192	0.644456	0.750079	0.923343	25.43391	0.250195	0.442869	0.0206563	0.0206491	0.0518098	0.0659528	0.0161793	0.023848	0.0417084	0.0661323	2.50195	4.42869	0.206563	0.206491	0.518098	0.659528	0.161793	0.23848	0.417084	0.661323	6.205912	0.6416277	0.0617917	0.334636	0.901156	2.70242	0.0623092	0.0222269	0.349601	0.0158983	0.161457	0.0852169	0.29037	0.0129206	0.498473	0.177815	2.79681	0.127186	1.29166	0.681736	2.32296	0.103365	5.605906
1760	-95343.55	-95325.42	-18.12476	0.540574	0.970545	0.631145	0.375943	0.72875	0.770256	0.127192	0.644456	0.750079	0.923343	25.94497	0.25189	0.439013	0.0204764	0.0209281	0.0493488	0.0653786	0.0160384	0.0236403	0.0413452	0.0719408	2.5189	4.39013	0.204764	0.209281	0.493488	0.653786	0.160384	0.236403	0.413452	0.719408	6.205912	0.6416277	0.0617917	0.334636	0.901156	2.70242	0.0623092	0.0222269	0.349601	0.0158983	0.161457	0.0852169	0.29037	0.0129206	0.498473	0.177815	2.79681	0.127186	1.29166	0.681736	2.32296	0.103365	5.583359
1761	-95338.93	-95320.86	-18.07017	0.540574	1.10747	0.735626	0.387403	0.72875	0.767898	0.127192	0.644456	0.6898	1.00834	25.63181	0.250105	0.448647	0.0203313	0.0203511	0.0464488	0.0651522	0.0146387	0.0220663	0.040471	0.0717882	2.50105	4.48647	0.203313	0.203511	0.464488	0.651522	0.146387	0.220663	0.40471	0.717882	6.205912	0.7278746	0.0801494	0.376391	0.934776	2.60868	0.0626783	0.0223585	0.351672	0.0159925	0.159609	0.0826025	0.29209	0.0129972	0.501427	0.178868	2.81338	0.12794	1.27687	0.66082	2.33672	0.103977	5.581694
1762	-95346.82	-95329.34	-17.47795	0.491141	1.10747	0.735626	0.387403	0.763101	0.767898	0.127192	0.644456	0.6898	1.00477	25.63181	0.250537	0.44942	0.0198881	0.0202885	0.0465289	0.0693559	0.0146639	0.0221043	0.0379681	0.0692455	2.50537	4.4942	0.198881	0.202885	0.465289	0.693559	0.146639	0.221043	0.379681	0.692455	6.205912	0.5882469	0.0506934	0.305676	0.875202	2.76843	0.0626783	0.0223585	0.351672	0.0159925	0.159609	0.0826025	0.29209	0.0129972	0.501427	0.178868	2.81338	0.12794	1.27687	0.66082	2.33672	0.103977	5.524338
1763	-95358.01	-95339.34	-18.67028	0.491141	1.10747	0.735626	0.387403	0.763101	0.767898	0.09836	0.644456	0.6898	1.00477	25.24938	0.249005	0.457942	0.0189802	0.0206732	0.0418012	0.070671	0.0144494	0.0205518	0.0353677	0.0705585	2.49005	4.57942	0.189802	0.206732	0.418012	0.70671	0.144494	0.205518	0.353677	0.705585	6.466864	0.5882469	0.0506934	0.305676	0.875202	2.76843	0.0555633	0.0225952	0.355394	0.0161617	0.161298	0.0806724	0.295181	0.0131347	0.444507	0.180761	2.84315	0.129294	1.29038	0.645379	2.36145	0.105078	5.658602
1764	-95362.27	-95341.28	-20.99192	0.491141	1.10747	0.735626	0.387403	0.763101	0.679504	0.108114	0.644456	0.828566	1.00477	25.33919	0.262583	0.426407	0.0200153	0.0218005	0.0440807	0.078915	0.0152374	0.0215386	0.0372963	0.0721256	2.62583	4.26407	0.200153	0.218005	0.440807	0.78915	0.152374	0.215386	0.372963	0.721256	6.358319	0.5882469	0.0506934	0.305676	0.875202	2.76843	0.0555633	0.0225952	0.355394	0.0161617	0.161298	0.0806724	0.295181	0.0131347	0.444507	0.180761	2.84315	0.129294	1.29038	0.645379	2.36145	0.105078	5.886626
1765	-95356.8	-95337.44	-19.35953	0.491141	1.13421	0.735626	0.387403	0.763101	0.789137	0.105506	0.644456	0.832078	1.00477	24.73458	0.257295	0.430045	0.020186	0.0219865	0.0444568	0.0774024	0.0141366	0.02155	0.0402014	0.0727409	2.57295	4.30045	0.20186	0.219865	0.444568	0.774024	0.141366	0.2155	0.402014	0.727409	6.358319	0.5882469	0.0506934	0.305676	0.875202	2.76843	0.0591905	0.022829	0.345671	0.0163289	0.162967	0.0815071	0.298236	0.0132706	0.473524	0.182632	2.76537	0.130632	1.30373	0.652057	2.38588	0.106165	5.770122
1766	-95363.46	-95343.81	-19.6571	0.491141	1.13421	0.65869	0.387403	0.86686	0.693507	0.105506	0.644456	0.832078	1.00477	24.94245	0.248581	0.452735	0.0195024	0.0212419	0.0429512	0.0686471	0.0164033	0.0208202	0.0388399	0.0702775	2.48581	4.52735	0.195024	0.212419	0.429512	0.686471	0.164033	0.208202	0.388399	0.702775	6.466214	0.5882469	0.0506934	0.305676	0.875202	2.76843	0.0591402	0.0228096	0.345378	0.0163151	0.162828	0.0822875	0.297982	0.0132594	0.473122	0.182477	2.76302	0.130521	1.30263	0.6583	2.38386	0.106075	5.775182
1767	-95377.39	-95357.22	-20.17364	0.495064	0.995964	0.65869	0.387403	0.86686	0.897117	0.103861	0.590818	0.832078	0.960236	24.94245	0.242555	0.449709	0.0193721	0.0216384	0.0518792	0.0681883	0.0162937	0.020681	0.0398755	0.0698078	2.42555	4.49709	0.193721	0.216384	0.518792	0.681883	0.162937	0.20681	0.398755	0.698078	6.445019	0.5791767	0.0488436	0.300497	0.870312	2.78035	0.0633967	0.0221639	0.348509	0.016463	0.164305	0.0830336	0.288749	0.0133796	0.507173	0.177311	2.78807	0.131704	1.31444	0.664269	2.30999	0.107037	5.832009
1768	-95362.59	-95343.21	-19.38099	0.495064	0.995964	0.65869	0.382498	0.700633	0.847513	0.103861	0.590818	0.832078	0.989111	24.94245	0.24288	0.450311	0.019398	0.0216674	0.0482333	0.0682795	0.0164806	0.0229204	0.0399289	0.0699012	2.4288	4.50311	0.19398	0.216674	0.482333	0.682795	0.164806	0.229204	0.399289	0.699012	6.495787	0.6660033	0.0669466	0.347038	0.911588	2.67443	0.0629761	0.0220168	0.346197	0.0163538	0.163215	0.0891173	0.286833	0.0132908	0.503809	0.176134	2.76958	0.13083	1.30572	0.712939	2.29467	0.106327	5.766853
1769	-95346.76	-95328.7	-18.05995	0.495064	0.99983	0.65869	0.382498	0.880692	0.847513	0.103861	0.590818	0.740869	0.989111	25.04809	0.246001	0.448659	0.0193268	0.0212445	0.0480563	0.068029	0.0164202	0.0228363	0.0397824	0.0696447	2.46001	4.48659	0.193268	0.212445	0.480563	0.68029	0.164202	0.228363	0.397824	0.696447	6.495787	0.6660033	0.0669466	0.347038	0.911588	2.67443	0.0626129	0.0220253	0.346331	0.0163601	0.163278	0.0891519	0.286945	0.013296	0.500903	0.176203	2.77065	0.130881	1.30622	0.713215	2.29556	0.106368	5.614913
1770	-95352.39	-95333.22	-19.17468	0.495064	0.892761	0.65869	0.382498	0.722435	0.78782	0.087505	0.590818	0.740869	0.989111	25.04809	0.245594	0.447917	0.0190818	0.0212094	0.0498432	0.0679166	0.016393	0.0227985	0.0397166	0.0695296	2.45594	4.47917	0.190818	0.212094	0.498432	0.679166	0.16393	0.227985	0.397166	0.695296	6.409295	0.6660033	0.0669466	0.347038	0.911588	2.67443	0.0626572	0.0213334	0.346576	0.0163717	0.163393	0.089215	0.287148	0.0133054	0.501258	0.170667	2.77261	0.130974	1.30715	0.71372	2.29718	0.106443	5.769172
1771	-95359.48	-95340.88	-18.60361	0.495064	0.892761	0.65869	0.382498	0.722435	0.78782	0.087505	0.590818	0.740869	0.989111	24.84204	0.243081	0.443333	0.0195619	0.0203519	0.0493331	0.0701611	0.0162252	0.0225652	0.0425536	0.0728345	2.43081	4.43333	0.195619	0.203519	0.493331	0.701611	0.162252	0.225652	0.425536	0.728345	5.431888	0.6436522	0.0622183	0.335685	0.902054	2.70004	0.0625679	0.0228552	0.346082	0.0162212	0.163161	0.0890878	0.286738	0.0132864	0.500543	0.182842	2.76866	0.129769	1.30529	0.712703	2.29391	0.106291	5.830412
1772	-95363.73	-95342.48	-21.2536	0.494724	0.892761	0.712205	0.382498	0.722435	0.78782	0.087505	0.698649	0.649309	0.989111	25.85416	0.242179	0.443861	0.0195852	0.0203761	0.0493919	0.0702447	0.0162446	0.0225921	0.0426043	0.0729213	2.42179	4.43861	0.195852	0.203761	0.493919	0.702447	0.162446	0.225921	0.426043	0.729213	6.702075	0.6436522	0.0622183	0.335685	0.902054	2.70004	0.0625679	0.0228552	0.346082	0.0162212	0.163161	0.0890878	0.286738	0.0132864	0.500543	0.182842	2.76866	0.129769	1.30529	0.712703	2.29391	0.106291	5.860236
1773	-95361.58	-95340.35	-21.23311	0.494724	0.925113	0.607235	0.382498	0.841048	0.78782	0.087505	0.698649	0.649309	0.989111	25.85416	0.243616	0.446495	0.0197015	0.0204971	0.0480923	0.0706616	0.0157188	0.0227262	0.0428572	0.0696341	2.43616	4.46495	0.197015	0.204971	0.480923	0.706616	0.157188	0.227262	0.428572	0.696341	6.702075	0.6436522	0.0622183	0.335685	0.902054	2.70004	0.0625961	0.0228655	0.346238	0.0157782	0.163234	0.0891279	0.286867	0.0132924	0.500769	0.182924	2.76991	0.126226	1.30587	0.713024	2.29494	0.106339	5.853587
1774	-95360.52	-95340.41	-20.11231	0.524628	0.925113	0.607235	0.382498	0.841048	0.786581	0.109942	0.698649	0.795695	0.989111	25.85416	0.24415	0.447473	0.0205571	0.020542	0.0474756	0.0688931	0.0157532	0.0227759	0.042951	0.0694292	2.4415	4.47473	0.205571	0.20542	0.474756	0.688931	0.157532	0.227759	0.42951	0.694292	5.413316	0.6893044	0.0719053	0.35844	0.92084	2.64882	0.0625448	0.0236668	0.345954	0.0157653	0.1631	0.0890549	0.286632	0.0132815	0.500358	0.189334	2.76763	0.126122	1.3048	0.712439	2.29306	0.106252	5.850635
1775	-95348.86	-95329.38	-19.47752	0.524628	0.925113	0.607235	0.382498	0.71969	0.786581	0.109942	0.698649	0.619284	0.969902	25.85416	0.245714	0.451903	0.0206888	0.0206736	0.0475739	0.0654047	0.0158542	0.0229219	0.0410005	0.0682651	2.45714	4.51903	0.206888	0.206736	0.475739	0.654047	0.158542	0.229219	0.410005	0.682651	5.413316	0.744052	0.0836118	0.383594	0.94016	2.59263	0.0621103	0.0235024	0.343551	0.0156558	0.168914	0.0884363	0.284641	0.0131892	0.496882	0.188019	2.74841	0.125246	1.35131	0.70749	2.27713	0.105514	5.818853
1776	-95347.75	-95329.78	-17.96576	0.504355	0.925113	0.607235	0.382498	0.780048	0.786581	0.109942	0.698649	0.751978	0.901594	25.45905	0.245955	0.452347	0.0207092	0.0206939	0.0466384	0.0654689	0.0158697	0.0229444	0.0410408	0.0683321	2.45955	4.52347	0.207092	0.206939	0.466384	0.654689	0.158697	0.229444	0.410408	0.683321	5.945875	0.7660119	0.0883088	0.393081	0.947073	2.57154	0.0617177	0.0235122	0.343695	0.0156623	0.168984	0.0884733	0.28476	0.0131948	0.493742	0.188098	2.74956	0.125299	1.35187	0.707786	2.27808	0.105558	5.643484
1777	-95365.7	-95346.62	-19.07913	0.495498	1.02001	0.783589	0.400646	0.76995	0.786581	0.109942	0.698649	0.637769	0.901594	26.33358	0.246767	0.45384	0.0207775	0.0207622	0.0446369	0.0656849	0.0147781	0.0230201	0.0411762	0.0685576	2.46767	4.5384	0.207775	0.207622	0.446369	0.656849	0.147781	0.230201	0.411762	0.685576	5.592524	0.8137701	0.0984854	0.412619	0.960699	2.5282	0.0619339	0.0235946	0.344899	0.0165595	0.161128	0.0928861	0.285758	0.013241	0.495471	0.188756	2.75919	0.132476	1.28902	0.743089	2.28606	0.105928	5.687081
1778	-95369.54	-95349.83	-19.71137	0.50045	1.03752	0.775682	0.379421	0.76995	0.771684	0.103895	0.573945	0.637769	0.901594	25.61221	0.257471	0.431333	0.0216788	0.0198866	0.0465731	0.0685342	0.0160104	0.0240187	0.0429623	0.0715315	2.57471	4.31333	0.216788	0.198866	0.465731	0.685342	0.160104	0.240187	0.429623	0.715315	5.819461	0.7517843	0.0852663	0.386973	0.942644	2.58512	0.0619339	0.0235946	0.344899	0.0165595	0.161128	0.0928861	0.285758	0.013241	0.495471	0.188756	2.75919	0.132476	1.28902	0.743089	2.28606	0.105928	5.814979
1779	-95363.67	-95344.03	-19.64167	0.534631	1.1434	0.775682	0.379421	0.76995	0.771684	0.103895	0.573945	0.637769	1.03038	25.75157	0.262032	0.434216	0.0218237	0.0195495	0.0468844	0.0689923	0.0161174	0.0201693	0.0382061	0.0720096	2.62032	4.34216	0.218237	0.195495	0.468844	0.689923	0.161174	0.201693	0.382061	0.720096	5.871227	0.7517843	0.0852663	0.386973	0.942644	2.58512	0.0619339	0.0235946	0.344899	0.0165595	0.161128	0.0928861	0.285758	0.013241	0.495471	0.188756	2.75919	0.132476	1.28902	0.743089	2.28606	0.105928	5.762011
